,PhaA,PhaC,PhaE,PhaG,PhaD,PrpE,PhaF,FabG,PhaP,PhaZ,PhaB,PhaR,Pcs,maoC,PhaC2,PhaI,PhaQ,HadA,PhaJ,Cat2,PduP,Pct,sum,Biosample_UID,Bioproject_UID,Biosample_keywords,Organism,Number CDS,Assembly UID,phylum,class,order,family,genus,species,lineage,Genome_accesion,Amphora_total_markers,Amphora_markers,Amphora_unique_markers,FTPlink,Assembly_accession,N50,CheckM_completeness,CheckM_contamination
1443188540,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8888560,224116,"['seawater', 'sea']",Alteripontixanthobacter maritimus,2468,1834491,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Alteripontixanthobacter,Alteripontixanthobacter maritimus,"{1: 'root', 2: 'Bacteria', 1224: 'Proteobacteria', 28211: 'Alphaproteobacteria', 131567: 'cellular organisms', 204457: 'Sphingomonadales', 335929: 'Erythrobacteraceae', 2161824: 'Alteripontixanthobacter maritimus', 2788933: 'Alteripontixanthobacter'}",NZ_QBKA01000002.1,31,"['frr', 'rpsM', 'rplT', 'rplN', 'rplS', 'pgk', 'rpsC', 'rpsE', 'rpsB', 'rplA', 'rplF', 'rplE', 'nusA', 'dnaG', 'pyrG', 'infC', 'rplK', 'smpB', 'rplC', 'rpmA', 'rpsK', 'rpsI', 'rpoB', 'rplL', 'rpsJ', 'rplB', 'rplD', 'rpsS', 'tsf', 'rplP', 'rplM']",31.0,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/340/475/GCF_003340475.1_ASM334047v1,GCF_003340475.1_ASM334047v1,2658196.0,99.25,1.71
1198924197,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,7139042,224116,"['sea', 'deep-sea']",Oceanisphaera profunda,0,1111851,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Oceanisphaera,Oceanisphaera profunda,"{1: 'root', 2: 'Bacteria', 1224: 'Proteobacteria', 1236: 'Gammaproteobacteria', 84642: 'Aeromonadaceae', 131567: 'cellular organisms', 135624: 'Aeromonadales', 225143: 'Oceanisphaera', 1416627: 'Oceanisphaera profunda'}",NZ_CP021377.1,31,"['frr', 'rpsM', 'rplT', 'rplN', 'rplS', 'pgk', 'rpsC', 'rpsE', 'rpsB', 'rplA', 'rplF', 'rplE', 'nusA', 'dnaG', 'pyrG', 'infC', 'rplK', 'smpB', 'rplC', 'rpmA', 'rpsK', 'rpsI', 'rpoB', 'rplL', 'rpsJ', 'rplB', 'rplD', 'rpsS', 'tsf', 'rplP', 'rplM']",31.0,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/157/895/GCF_002157895.1_ASM215789v1,GCF_002157895.1_ASM215789v1,3508860.0,99.79,0.0
1425930447,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,9453097,224116,['marine'],Massilia sp. YMA4,5526,1802251,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Massilia sp. YMA4,"{1: 'root', 2: 'Bacteria', 1224: 'Proteobacteria', 28216: 'Betaproteobacteria', 75682: 'Oxalobacteraceae', 80840: 'Burkholderiales', 131567: 'cellular organisms', 149698: 'Massilia', 1593482: 'Massilia sp. YMA4', 2609279: 'unclassified Massilia'}",NZ_CP030092.1,31,"['frr', 'rpsM', 'rplT', 'rplN', 'rplS', 'pgk', 'rpsC', 'rpsE', 'rpsB', 'rplA', 'rplF', 'rplE', 'nusA', 'dnaG', 'pyrG', 'infC', 'rplK', 'smpB', 'rplC', 'rpmA', 'rpsK', 'rpsI', 'rpoB', 'rplL', 'rpsJ', 'rplB', 'rplD', 'rpsS', 'tsf', 'rplP', 'rplM']",31.0,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/293/715/GCF_003293715.1_ASM329371v1,GCF_003293715.1_ASM329371v1,6328781.0,99.95,0.6
1918350429,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,12777334,224116,['tidal'],Pseudopuniceibacterium antarcticum,3981,8252051,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Pseudopuniceibacterium,Pseudopuniceibacterium antarcticum,"{1: 'root', 2: 'Bacteria', 1224: 'Proteobacteria', 28211: 'Alphaproteobacteria', 31989: 'Rhodobacteraceae', 131567: 'cellular organisms', 204455: 'Rhodobacterales', 2613960: 'Pseudopuniceibacterium', 2613965: 'Pseudopuniceibacterium antarcticum'}",NZ_CP045201.1,31,"['frr', 'rpsM', 'rplT', 'rplN', 'rplS', 'pgk', 'rpsC', 'rpsE', 'rpsB', 'rplA', 'rplF', 'rplE', 'nusA', 'dnaG', 'pyrG', 'infC', 'rplK', 'smpB', 'rplC', 'rpmA', 'rpsK', 'rpsI', 'rpoB', 'rplL', 'rpsJ', 'rplB', 'rplD', 'rpsS', 'tsf', 'rplP', 'rplM']",31.0,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/899/185/GCF_014899185.1_ASM1489918v1,GCF_014899185.1_ASM1489918v1,4365781.0,98.57,0.8
1917459680,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,12777334,566065,['tidal'],Pseudopuniceibacterium antarcticum,3958,8252051,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Pseudopuniceibacterium,Pseudopuniceibacterium antarcticum,"{1: 'root', 2: 'Bacteria', 1224: 'Proteobacteria', 28211: 'Alphaproteobacteria', 31989: 'Rhodobacteraceae', 131567: 'cellular organisms', 204455: 'Rhodobacterales', 2613960: 'Pseudopuniceibacterium', 2613965: 'Pseudopuniceibacterium antarcticum'}",CP045201.1,31,"['frr', 'rpsM', 'rplT', 'rplN', 'rplS', 'pgk', 'rpsC', 'rpsE', 'rpsB', 'rplA', 'rplF', 'rplE', 'nusA', 'dnaG', 'pyrG', 'infC', 'rplK', 'smpB', 'rplC', 'rpmA', 'rpsK', 'rpsI', 'rpoB', 'rplL', 'rpsJ', 'rplB', 'rplD', 'rpsS', 'tsf', 'rplP', 'rplM']",31.0,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/899/185/GCF_014899185.1_ASM1489918v1,GCF_014899185.1_ASM1489918v1,4365781.0,98.57,0.8
1046637293,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4978194,224116,['marine'],Thalassospira sp. KO164,4300,774221,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Thalassospiraceae,Thalassospira,Thalassospira sp. KO164,"{1: 'root', 2: 'Bacteria', 1224: 'Proteobacteria', 28211: 'Alphaproteobacteria', 131567: 'cellular organisms', 168934: 'Thalassospira', 204441: 'Rhodospirillales', 1798192: 'Thalassospira sp. KO164', 2648997: 'unclassified Thalassospira', 2844866: 'Thalassospiraceae'}",NZ_MAJC01000002.1,31,"['frr', 'rpsM', 'rplT', 'rplN', 'rplS', 'pgk', 'rpsC', 'rpsE', 'rpsB', 'rplA', 'rplF', 'rplE', 'nusA', 'dnaG', 'pyrG', 'infC', 'rplK', 'smpB', 'rplC', 'rpmA', 'rpsK', 'rpsI', 'rpoB', 'rplL', 'rpsJ', 'rplB', 'rplD', 'rpsS', 'tsf', 'rplP', 'rplM']",31.0,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/692/855/GCF_001692855.1_Thalassospira_sp_KO164_v1.1,GCF_001692855.1_Thalassospira_sp_KO164_v1.1,4790004.0,100.0,0.0
1904592633,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,15817234,224116,['marine'],Sphingosinithalassobacter sp. CS137,3068,7964851,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingosinithalassobacter,Sphingosinithalassobacter sp. CS137,"{1: 'root', 2: 'Bacteria', 1224: 'Proteobacteria', 28211: 'Alphaproteobacteria', 41297: 'Sphingomonadaceae', 131567: 'cellular organisms', 204457: 'Sphingomonadales', 2676233: 'Sphingosinithalassobacter', 2676235: 'unclassified Sphingosinithalassobacter', 2762748: 'Sphingosinithalassobacter sp. CS137'}",NZ_CP060494.1,31,"['frr', 'rpsM', 'rplT', 'rplN', 'rplS', 'pgk', 'rpsC', 'rpsE', 'rpsB', 'rplA', 'rplF', 'rplE', 'nusA', 'dnaG', 'pyrG', 'infC', 'rplK', 'smpB', 'rplC', 'rpmA', 'rpsK', 'rpsI', 'rpoB', 'rplL', 'rpsJ', 'rplB', 'rplD', 'rpsS', 'tsf', 'rplP', 'rplM']",31.0,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/334/115/GCF_014334115.1_ASM1433411v1,GCF_014334115.1_ASM1433411v1,3194162.0,99.66,0.0
1727928695,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6,11621489,224116,['ocean'],Bacillus cereus,5406,4378081,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus cereus,"{1: 'root', 2: 'Bacteria', 1239: 'Firmicutes', 1385: 'Bacillales', 1386: 'Bacillus', 1396: 'Bacillus cereus', 86661: 'Bacillus cereus group', 91061: 'Bacilli', 131567: 'cellular organisms', 186817: 'Bacillaceae', 1783272: 'Terrabacteria group'}",NZ_CP042929.1,31,"['frr', 'rpsM', 'rplT', 'rplN', 'rplS', 'pgk', 'rpsC', 'rpsE', 'rpsB', 'rplA', 'rplF', 'rplE', 'nusA', 'dnaG', 'pyrG', 'infC', 'rplK', 'smpB', 'rplC', 'rpmA', 'rpsK', 'rpsI', 'rpoB', 'rplL', 'rpsJ', 'rplB', 'rplD', 'rpsS', 'tsf', 'rplP', 'rplM']",31.0,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/041/975/GCF_008041975.1_ASM804197v1,GCF_008041975.1_ASM804197v1,5544716.0,98.87,0.57
1714233283,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,12228833,224116,"['sea', 'deep-sea']",Shewanella sp. YLB-06,5031,3932641,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Shewanella sp. YLB-06,"{1: 'root', 2: 'Bacteria', 22: 'Shewanella', 1224: 'Proteobacteria', 1236: 'Gammaproteobacteria', 131567: 'cellular organisms', 135622: 'Alteromonadales', 196818: 'unclassified Shewanella', 267890: 'Shewanellaceae', 2593655: 'Shewanella sp. YLB-06'}",NZ_CP041614.1,32,"['frr', 'rpsM', 'rplT', 'rplN', 'rplS', 'pgk', 'pgk', 'rpsC', 'rpsE', 'rpsB', 'rplA', 'rplF', 'rplE', 'nusA', 'dnaG', 'pyrG', 'infC', 'rplK', 'smpB', 'rplC', 'rpmA', 'rpsK', 'rpsI', 'rpoB', 'rplL', 'rpsJ', 'rplB', 'rplD', 'rpsS', 'tsf', 'rplP', 'rplM']",31.0,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/197/555/GCF_007197555.1_ASM719755v1,GCF_007197555.1_ASM719755v1,6449204.0,99.4,0.56
1853416884,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,15103857,637368,['marine'],Methyloligella sp. GL2,2938,7279851,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Hyphomicrobiaceae,Methyloligella,Methyloligella sp. GL2,"{1: 'root', 2: 'Bacteria', 356: 'Hyphomicrobiales', 1224: 'Proteobacteria', 28211: 'Alphaproteobacteria', 45401: 'Hyphomicrobiaceae', 131567: 'cellular organisms', 1485594: 'Methyloligella', 2625955: 'unclassified Methyloligella', 2742204: 'Methyloligella sp. GL2'}",CP054476.1,31,"['frr', 'rpsM', 'rplT', 'rplN', 'rplS', 'pgk', 'rpsC', 'rpsE', 'rpsB', 'rplA', 'rplF', 'rplE', 'nusA', 'dnaG', 'pyrG', 'infC', 'rplK', 'smpB', 'rplC', 'rpmA', 'rpsK', 'rpsI', 'rpoB', 'rplL', 'rpsJ', 'rplB', 'rplD', 'rpsS', 'tsf', 'rplP', 'rplM']",31.0,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/341/275/GCF_013341275.1_ASM1334127v1,GCF_013341275.1_ASM1334127v1,3230794.0,99.0,0.54
1842476692,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6,14832921,630366,"['seawater', 'sea']",Bacillus cereus,5186,7143221,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus cereus,"{1: 'root', 2: 'Bacteria', 1239: 'Firmicutes', 1385: 'Bacillales', 1386: 'Bacillus', 1396: 'Bacillus cereus', 86661: 'Bacillus cereus group', 91061: 'Bacilli', 131567: 'cellular organisms', 186817: 'Bacillaceae', 1783272: 'Terrabacteria group'}",CP053289.1,31,"['frr', 'rpsM', 'rplT', 'rplN', 'rplS', 'pgk', 'rpsC', 'rpsE', 'rpsB', 'rplA', 'rplF', 'rplE', 'nusA', 'dnaG', 'pyrG', 'infC', 'rplK', 'smpB', 'rplC', 'rpmA', 'rpsK', 'rpsI', 'rpoB', 'rplL', 'rpsJ', 'rplB', 'rplD', 'rpsS', 'tsf', 'rplP', 'rplM']",31.0,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/112/375/GCF_013112375.1_ASM1311237v1,GCF_013112375.1_ASM1311237v1,5328644.0,99.07,0.31
1839979898,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,14784919,629641,"['seawater', 'sea', 'deep-sea']",Limnobacter sp. SAORIC-580,3027,7079241,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Limnobacter,Limnobacter sp. SAORIC-580,"{1: 'root', 2: 'Bacteria', 1224: 'Proteobacteria', 28216: 'Betaproteobacteria', 80840: 'Burkholderiales', 119060: 'Burkholderiaceae', 131079: 'Limnobacter', 131567: 'cellular organisms', 2630203: 'unclassified Limnobacter', 2732163: 'Limnobacter sp. SAORIC-580'}",CP053084.1,31,"['frr', 'rpsM', 'rplT', 'rplN', 'rplS', 'pgk', 'rpsC', 'rpsE', 'rpsB', 'rplA', 'rplF', 'rplE', 'nusA', 'dnaG', 'pyrG', 'infC', 'rplK', 'smpB', 'rplC', 'rpmA', 'rpsK', 'rpsI', 'rpoB', 'rplL', 'rpsJ', 'rplB', 'rplD', 'rpsS', 'tsf', 'rplP', 'rplM']",31.0,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/004/065/GCF_013004065.1_ASM1300406v1,GCF_013004065.1_ASM1300406v1,3297222.0,99.0,0.03
1835857040,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,14082710,605959,"['seawater', 'sea']",Roseobacter ponti,3643,7049641,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Roseobacter,Roseobacter ponti,"{1: 'root', 2: 'Bacteria', 1224: 'Proteobacteria', 2433: 'Roseobacter', 28211: 'Alphaproteobacteria', 131567: 'cellular organisms', 204455: 'Rhodobacterales', 1891787: 'Roseobacter ponti', 2854170: 'Roseobacteraceae'}",CP048788.1,31,"['frr', 'rpsM', 'rplT', 'rplN', 'rplS', 'pgk', 'rpsC', 'rpsE', 'rpsB', 'rplA', 'rplF', 'rplE', 'nusA', 'dnaG', 'pyrG', 'infC', 'rplK', 'smpB', 'rplC', 'rpmA', 'rpsK', 'rpsI', 'rpoB', 'rplL', 'rpsJ', 'rplB', 'rplD', 'rpsS', 'tsf', 'rplP', 'rplM']",31.0,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/932/215/GCF_012932215.1_ASM1293221v1,GCF_012932215.1_ASM1293221v1,3861689.0,99.25,0.48
1707083628,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,12228833,553076,"['sea', 'deep-sea']",Shewanella sp. YLB-06,5004,3932641,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae,Shewanella,Shewanella sp. YLB-06,"{1: 'root', 2: 'Bacteria', 22: 'Shewanella', 1224: 'Proteobacteria', 1236: 'Gammaproteobacteria', 131567: 'cellular organisms', 135622: 'Alteromonadales', 196818: 'unclassified Shewanella', 267890: 'Shewanellaceae', 2593655: 'Shewanella sp. YLB-06'}",CP041614.1,32,"['frr', 'rpsM', 'rplT', 'rplN', 'rplS', 'pgk', 'pgk', 'rpsC', 'rpsE', 'rpsB', 'rplA', 'rplF', 'rplE', 'nusA', 'dnaG', 'pyrG', 'infC', 'rplK', 'smpB', 'rplC', 'rpmA', 'rpsK', 'rpsI', 'rpoB', 'rplL', 'rpsJ', 'rplB', 'rplD', 'rpsS', 'tsf', 'rplP', 'rplM']",31.0,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/197/555/GCF_007197555.1_ASM719755v1,GCF_007197555.1_ASM719755v1,6449204.0,99.4,0.56
1695553527,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,12092007,549380,['marine'],Labrenzia sp. PHM005,5459,3578531,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Stappiaceae,Labrenzia,Labrenzia sp. PHM005,"{1: 'root', 2: 'Bacteria', 356: 'Hyphomicrobiales', 1224: 'Proteobacteria', 28211: 'Alphaproteobacteria', 131567: 'cellular organisms', 478070: 'Labrenzia', 2590016: 'Labrenzia sp. PHM005', 2648686: 'unclassified Labrenzia', 2821832: 'Stappiaceae'}",CP041191.1,31,"['frr', 'rpsM', 'rplT', 'rplN', 'rplS', 'pgk', 'rpsC', 'rpsE', 'rpsB', 'rplA', 'rplF', 'rplE', 'nusA', 'dnaG', 'pyrG', 'infC', 'rplK', 'smpB', 'rplC', 'rpmA', 'rpsK', 'rpsI', 'rpoB', 'rplL', 'rpsJ', 'rplB', 'rplD', 'rpsS', 'tsf', 'rplP', 'rplM']",31.0,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/517/275/GCF_006517275.1_ASM651727v1,GCF_006517275.1_ASM651727v1,6167349.0,100.0,0.32
1691157755,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,12044301,548597,['marine'],Paremcibacter congregatus,3576,3522381,Proteobacteria,Alphaproteobacteria,Emcibacterales,Emcibacteraceae,Paremcibacter,Paremcibacter congregatus,"{1: 'root', 2: 'Bacteria', 1224: 'Proteobacteria', 28211: 'Alphaproteobacteria', 131567: 'cellular organisms', 2043170: 'Paremcibacter congregatus', 2066490: 'Emcibacterales', 2066491: 'Emcibacteraceae', 2813804: 'Paremcibacter'}",CP041025.1,31,"['frr', 'rpsM', 'rplT', 'rplN', 'rplS', 'pgk', 'rpsC', 'rpsE', 'rpsB', 'rplA', 'rplF', 'rplE', 'nusA', 'dnaG', 'pyrG', 'infC', 'rplK', 'smpB', 'rplC', 'rpmA', 'rpsK', 'rpsI', 'rpoB', 'rplL', 'rpsJ', 'rplB', 'rplD', 'rpsS', 'tsf', 'rplP', 'rplM']",31.0,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/385/135/GCF_006385135.1_ASM638513v1,GCF_006385135.1_ASM638513v1,4189011.0,99.5,0.0
1553249136,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,10642653,511711,['sea'],Pseudoalteromonas sp. R3,3589,2205391,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,Pseudoalteromonas sp. R3,"{1: 'root', 2: 'Bacteria', 1224: 'Proteobacteria', 1236: 'Gammaproteobacteria', 53246: 'Pseudoalteromonas', 131567: 'cellular organisms', 135622: 'Alteromonadales', 194690: 'unclassified Pseudoalteromonas', 267888: 'Pseudoalteromonadaceae', 1709477: 'Pseudoalteromonas sp. R3'}",CP034835.1,32,"['frr', 'rpsM', 'rplT', 'rplN', 'rplS', 'pgk', 'rpsC', 'rpsE', 'rpsB', 'rplA', 'rplF', 'rplE', 'nusA', 'dnaG', 'dnaG', 'pyrG', 'infC', 'rplK', 'smpB', 'rplC', 'rpmA', 'rpsK', 'rpsI', 'rpoB', 'rplL', 'rpsJ', 'rplB', 'rplD', 'rpsS', 'tsf', 'rplP', 'rplM']",31.0,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/014/715/GCF_004014715.1_ASM401471v1,GCF_004014715.1_ASM401471v1,4496250.0,98.51,0.9
1547593631,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,10417204,295339,"['sea', 'seafloor']",Marinobacter sp. NP-4(2019),3912,2195321,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Marinobacter,Marinobacter sp. NP-4(2019),"{1: 'root', 2: 'Bacteria', 1224: 'Proteobacteria', 1236: 'Gammaproteobacteria', 2742: 'Marinobacter', 72275: 'Alteromonadaceae', 83889: 'unclassified Marinobacter', 131567: 'cellular organisms', 135622: 'Alteromonadales', 2488665: 'Marinobacter sp. NP-4(2019)'}",CP034142.1,31,"['frr', 'rpsM', 'rplT', 'rplN', 'rplS', 'pgk', 'rpsC', 'rpsE', 'rpsB', 'rplA', 'rplF', 'rplE', 'nusA', 'dnaG', 'pyrG', 'infC', 'rplK', 'smpB', 'rplC', 'rpmA', 'rpsK', 'rpsI', 'rpoB', 'rplL', 'rpsJ', 'rplB', 'rplD', 'rpsS', 'tsf', 'rplP', 'rplM']",31.0,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/994/855/GCF_003994855.1_ASM399485v1,GCF_003994855.1_ASM399485v1,4473318.0,99.57,0.5
1511686193,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,10334306,498774,"['seawater', 'sea']",Vibrio mediterranei,3361,2129761,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,Vibrio mediterranei,"{1: 'root', 2: 'Bacteria', 641: 'Vibrionaceae', 662: 'Vibrio', 689: 'Vibrio mediterranei', 1224: 'Proteobacteria', 1236: 'Gammaproteobacteria', 131567: 'cellular organisms', 135623: 'Vibrionales'}",CP033577.1,31,"['frr', 'rpsM', 'rplT', 'rplN', 'rplS', 'pgk', 'rpsC', 'rpsE', 'rpsB', 'rplA', 'rplF', 'rplE', 'nusA', 'dnaG', 'pyrG', 'infC', 'rplK', 'smpB', 'rplC', 'rpmA', 'rpsK', 'rpsI', 'rpoB', 'rplL', 'rpsJ', 'rplB', 'rplD', 'rpsS', 'tsf', 'rplP', 'rplM']",31.0,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/726/935/GCF_003726935.1_ASM372693v1,GCF_003726935.1_ASM372693v1,3698726.0,99.91,2.16
1494634718,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,9984971,489687,['marine'],Alcaligenes aquatilis,3826,2025641,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Alcaligenes,Alcaligenes aquatilis,"{1: 'root', 2: 'Bacteria', 506: 'Alcaligenaceae', 507: 'Alcaligenes', 1224: 'Proteobacteria', 28216: 'Betaproteobacteria', 80840: 'Burkholderiales', 131567: 'cellular organisms', 323284: 'Alcaligenes aquatilis'}",CP032153.1,31,"['frr', 'rpsM', 'rplT', 'rplN', 'rplS', 'pgk', 'rpsC', 'rpsE', 'rpsB', 'rplA', 'rplF', 'rplE', 'nusA', 'dnaG', 'pyrG', 'infC', 'rplK', 'smpB', 'rplC', 'rpmA', 'rpsK', 'rpsI', 'rpoB', 'rplL', 'rpsJ', 'rplB', 'rplD', 'rpsS', 'tsf', 'rplP', 'rplM']",31.0,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/671/915/GCF_003671915.1_ASM367191v1,GCF_003671915.1_ASM367191v1,4323879.0,100.0,0.0
1450366352,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,9789051,485381,"['seawater', 'sea']",Thalassospira indica,4244,1875681,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Thalassospiraceae,Thalassospira,Thalassospira indica,"{1: 'root', 2: 'Bacteria', 1224: 'Proteobacteria', 28211: 'Alphaproteobacteria', 131567: 'cellular organisms', 168934: 'Thalassospira', 204441: 'Rhodospirillales', 1891279: 'Thalassospira indica', 2844866: 'Thalassospiraceae'}",CP031555.1,32,"['frr', 'rpsM', 'rplT', 'rplN', 'rplS', 'pgk', 'rpsC', 'rpsE', 'rpsB', 'rplA', 'rplF', 'rplE', 'nusA', 'dnaG', 'dnaG', 'pyrG', 'infC', 'rplK', 'smpB', 'rplC', 'rpmA', 'rpsK', 'rpsI', 'rpoB', 'rplL', 'rpsJ', 'rplB', 'rplD', 'rpsS', 'tsf', 'rplP', 'rplM']",31.0,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/403/095/GCF_003403095.1_ASM340309v1,GCF_003403095.1_ASM340309v1,4701725.0,100.0,0.0
